latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-10.813,40.45539,341.46,0.45,0.47,2026-01-03,1118,SNPP,SNPP,n,2,293.29,6.36,D,0
-10.51852,40.51683,333.61,0.46,0.47,2026-01-03,1119,SNPP,SNPP,n,2,279.75,6.78,D,0
-10.50838,40.52373,342.55,0.46,0.47,2026-01-03,1119,SNPP,SNPP,n,2,285.93,16.18,D,0
-10.5091,40.51952,338.61,0.46,0.47,2026-01-03,1119,SNPP,SNPP,n,2,283.29,12.57,D,0
-10.50403,40.52296,342.61,0.46,0.47,2026-01-03,1119,SNPP,SNPP,n,2,286.31,10.95,D,0
-10.50476,40.51876,342.02,0.46,0.47,2026-01-03,1119,SNPP,SNPP,n,2,284.11,8.73,D,0
-24.37129,34.28358,302.55,0.47,0.48,2026-01-03,2229,SNPP,SNPP,n,2,273.01,1.18,N,0
-24.37568,34.28249,300.6,0.47,0.48,2026-01-03,2229,SNPP,SNPP,n,2,273.19,1.18,N,0
-24.27563,33.67847,331.12,0.61,0.53,2026-01-04,1056,SNPP,SNPP,n,2,286.21,4.69,D,0
-21.92348,35.18579,337.96,0.46,0.47,2026-01-04,1057,SNPP,SNPP,n,2,297.65,4.06,D,0
-21.924,35.18119,332.78,0.46,0.47,2026-01-04,1057,SNPP,SNPP,n,2,298.34,4.06,D,0
-16.20236,33.83747,307.97,0.72,0.75,2026-01-04,2208,SNPP,SNPP,n,2,278.19,2.21,N,0
-16.1177,33.7606,299.97,0.73,0.76,2026-01-04,2208,SNPP,SNPP,n,2,277.42,1.13,N,2
-16.12145,33.75999,302.2,0.73,0.76,2026-01-04,2208,SNPP,SNPP,n,2,277.05,2.3,N,2
-16.19826,33.8369,314.1,0.72,0.75,2026-01-04,2208,SNPP,SNPP,n,2,278.28,4.19,N,0
-16.19544,33.83944,308.54,0.72,0.75,2026-01-04,2208,SNPP,SNPP,n,2,277.97,2.21,N,0
-22.93037,35.52046,328.9,0.45,0.63,2026-01-05,1038,SNPP,SNPP,n,2,288.86,4.6,D,0
-22.47029,35.43386,351.13,0.45,0.63,2026-01-05,1038,SNPP,SNPP,n,2,286.62,7.78,D,0
-21.8235,35.24994,367,0.46,0.63,2026-01-05,1038,SNPP,SNPP,h,2,290.15,10.58,D,0
-21.82791,35.19967,335.63,0.46,0.63,2026-01-05,1038,SNPP,SNPP,n,2,289.06,3.3,D,0
-21.8124,35.23974,328.54,0.46,0.63,2026-01-05,1038,SNPP,SNPP,n,2,289.28,2.92,D,0
-21.72786,35.20747,331.25,0.46,0.63,2026-01-05,1038,SNPP,SNPP,n,2,289.76,2.83,D,0
-21.7303,35.17979,332,0.46,0.63,2026-01-05,1038,SNPP,SNPP,n,2,289.56,4.68,D,0
-21.68174,35.11441,343.2,0.46,0.64,2026-01-05,1038,SNPP,SNPP,n,2,289.77,6.11,D,0
-21.67969,35.11558,333.44,0.46,0.64,2026-01-05,1038,SNPP,SNPP,n,2,288.77,7.16,D,0
-21.44822,34.95134,340.78,0.47,0.64,2026-01-05,1038,SNPP,SNPP,n,2,287.21,5.05,D,0
-19.68274,34.96771,327.78,0.45,0.63,2026-01-05,1039,SNPP,SNPP,n,2,284.35,3.2,D,0
-22.90394,35.48769,328.47,0.63,0.72,2026-01-05,1218,SNPP,SNPP,n,2,285.01,5.1,D,0
-16.1974,33.83794,304.13,0.46,0.47,2026-01-05,2329,SNPP,SNPP,n,2,282.16,1.83,N,0
-16.19762,33.84003,305.49,0.46,0.47,2026-01-05,2329,SNPP,SNPP,n,2,282.26,2,N,0
-25.58284,32.59318,340.99,0.4,0.44,2026-01-06,1159,SNPP,SNPP,n,2,302.87,1.64,D,0
-18.08927,36.44374,329.14,0.47,0.64,2026-01-06,1201,SNPP,SNPP,n,2,285.09,2.71,D,0
-24.3614,34.29453,308.61,0.49,0.41,2026-01-06,2313,SNPP,SNPP,n,2,293.32,0.91,N,0
-26.3929,32.65125,307.21,0.44,0.38,2026-01-06,2313,SNPP,SNPP,n,2,295.47,1.26,N,2
-25.92997,32.48904,330.62,0.39,0.36,2026-01-07,1140,SNPP,SNPP,l,2,301.25,0.72,D,0
-25.6131,32.56806,333.78,0.39,0.36,2026-01-07,1140,SNPP,SNPP,l,2,304.31,2.47,D,0
-25.28643,33.18324,337.04,0.4,0.37,2026-01-07,1140,SNPP,SNPP,n,2,306.26,4.37,D,0
-25.2803,33.17788,337.3,0.4,0.37,2026-01-07,1140,SNPP,SNPP,l,2,307.38,4.97,D,0
-25.20385,33.24121,349.11,0.4,0.37,2026-01-07,1140,SNPP,SNPP,n,2,308.23,17.77,D,0
-25.20647,33.2252,333.91,0.4,0.37,2026-01-07,1140,SNPP,SNPP,l,2,307.02,4.27,D,0
-25.20779,33.21718,335.23,0.4,0.37,2026-01-07,1140,SNPP,SNPP,n,2,302.72,3.64,D,0
-25.07932,33.16727,344.57,0.4,0.37,2026-01-07,1140,SNPP,SNPP,n,2,309.27,5.47,D,0
-24.76904,33.72826,337.94,0.42,0.38,2026-01-07,1140,SNPP,SNPP,l,2,309.51,5.15,D,0
-24.50347,34.22727,338.14,0.44,0.38,2026-01-07,1140,SNPP,SNPP,n,2,306.79,6.47,D,0
-24.36037,34.30201,343.69,0.44,0.38,2026-01-07,1140,SNPP,SNPP,n,2,311.38,11.09,D,0
-24.36112,34.29765,345.41,0.44,0.38,2026-01-07,1140,SNPP,SNPP,n,2,312.13,11.09,D,0
-24.36187,34.29329,347,0.44,0.38,2026-01-07,1140,SNPP,SNPP,n,2,311.91,11.4,D,0
-23.78877,34.85008,334.8,0.47,0.4,2026-01-07,1140,SNPP,SNPP,n,2,301.88,1.59,D,0
-23.78062,34.85319,333.34,0.47,0.4,2026-01-07,1140,SNPP,SNPP,l,2,303.76,3.82,D,0
-23.2697,35.40259,334.55,0.51,0.41,2026-01-07,1140,SNPP,SNPP,n,2,304.17,2.58,D,0
-22.67227,35.27592,333.73,0.51,0.41,2026-01-07,1141,SNPP,SNPP,n,2,302.39,2.69,D,0
-22.96046,35.43918,335.3,0.52,0.41,2026-01-07,1141,SNPP,SNPP,n,2,304.46,16.61,D,0
-22.96139,35.43407,333.99,0.52,0.41,2026-01-07,1141,SNPP,SNPP,n,2,303.87,26.53,D,0
-22.95666,35.43834,336.84,0.52,0.41,2026-01-07,1141,SNPP,SNPP,n,2,305.05,16.61,D,0
-22.89485,35.47241,341.04,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,308.95,16.35,D,0
-22.76808,35.48488,336.86,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,304.09,4.44,D,0
-22.82911,35.13405,331.65,0.5,0.41,2026-01-07,1141,SNPP,SNPP,l,2,301.87,4.56,D,0
-22.76637,35.48703,330.64,0.52,0.42,2026-01-07,1141,SNPP,SNPP,l,2,305.18,3.77,D,0
-22.83007,35.13122,330.59,0.5,0.41,2026-01-07,1141,SNPP,SNPP,l,2,300.98,2.34,D,0
-22.5449,35.33489,339.73,0.52,0.41,2026-01-07,1141,SNPP,SNPP,n,2,304.64,17.1,D,0
-22.44291,35.43502,333.43,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,302.74,3.06,D,0
-22.44963,35.43863,331.7,0.53,0.42,2026-01-07,1141,SNPP,SNPP,l,2,303.48,3.08,D,0
-22.44193,35.437,331.29,0.53,0.42,2026-01-07,1141,SNPP,SNPP,l,2,302.51,3.2,D,0
-22.22032,35.13313,337.77,0.51,0.41,2026-01-07,1141,SNPP,SNPP,n,2,301,3.56,D,0
-22.15265,35.10143,335.22,0.51,0.41,2026-01-07,1141,SNPP,SNPP,n,2,300.03,5.96,D,0
-21.97816,35.16074,335.08,0.52,0.41,2026-01-07,1141,SNPP,SNPP,n,2,297.06,4.18,D,0
-21.91797,35.17664,339.68,0.52,0.41,2026-01-07,1141,SNPP,SNPP,n,2,293.11,5.88,D,0
-21.8512,35.19427,337.33,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,291.82,3.04,D,0
-21.84272,35.21862,334.97,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,296.43,5.93,D,0
-21.84534,35.2213,335.5,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,296.95,6.49,D,0
-21.80953,35.17717,345.34,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,298.71,20.24,D,0
-21.50955,35.14425,342.09,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,289.59,7.76,D,0
-21.49529,35.15709,336.29,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,292.27,5.72,D,0
-21.4876,35.15551,339.64,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,290.28,8.34,D,0
-21.48191,35.16492,338.89,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,292.68,11.32,D,0
-21.48283,35.15981,348.34,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,294.56,21.36,D,0
-21.48375,35.15472,347.38,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,290.15,21.36,D,0
-21.47899,35.15901,351.89,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,293.22,21.36,D,0
-21.47481,35.11615,330.7,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,291.16,3.33,D,0
-21.46638,35.14061,335.14,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,285.58,3.84,D,0
-21.45777,35.1441,334.96,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,287.83,7.63,D,0
-21.4587,35.13903,332.34,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,287.38,7.63,D,0
-21.45811,35.05523,330.01,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,288.93,2.11,D,0
-21.43924,35.0931,346.98,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,290.78,14.77,D,0
-21.43355,35.10239,336.14,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,288.81,3.87,D,0
-21.42099,35.08416,347.08,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,293.29,12.35,D,0
-21.43324,35.09914,336.28,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,289.42,4.22,D,0
-21.4197,35.08588,335.74,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,292.44,6.81,D,0
-21.42059,35.0809,330.75,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,291.77,6.81,D,0
-21.41022,35.0944,333.69,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,289.15,2.86,D,0
-21.39688,35.10218,334.93,0.52,0.42,2026-01-07,1141,SNPP,SNPP,n,2,288.72,5.34,D,0
-21.35478,35.11467,333.79,0.53,0.42,2026-01-07,1141,SNPP,SNPP,n,2,285.83,5.8,D,0
-20.55992,32.66737,332.52,0.42,0.38,2026-01-07,1141,SNPP,SNPP,l,2,307.5,4.99,D,0
-19.1259,35.17723,336.96,0.57,0.43,2026-01-07,1142,SNPP,SNPP,n,2,273.16,6.1,D,0
-19.12534,35.1748,332.68,0.57,0.43,2026-01-07,1142,SNPP,SNPP,n,2,272.98,5.36,D,0
-15.88967,33.02301,331.46,0.49,0.4,2026-01-07,1143,SNPP,SNPP,n,2,298.47,5.22,D,2
-16.11934,33.76131,314.93,0.46,0.39,2026-01-07,2252,SNPP,SNPP,n,2,287.76,1.37,N,2
-16.12296,33.76063,306.34,0.46,0.39,2026-01-07,2252,SNPP,SNPP,n,2,286.74,1.37,N,2
-16.12371,33.76497,305.15,0.46,0.39,2026-01-07,2252,SNPP,SNPP,n,2,286.62,1.37,N,2
-16.13356,33.71408,297.29,0.46,0.39,2026-01-07,2252,SNPP,SNPP,n,2,276.16,0.41,N,2
-16.13431,33.71842,297.33,0.46,0.39,2026-01-07,2252,SNPP,SNPP,n,2,276.01,0.41,N,2
-16.19615,33.8399,310.71,0.45,0.39,2026-01-07,2252,SNPP,SNPP,n,2,283.92,1.79,N,0
-16.19974,33.83921,323.92,0.45,0.39,2026-01-07,2252,SNPP,SNPP,n,2,284.28,3.34,N,0
-16.19722,33.84058,312.22,0.45,0.39,2026-01-07,2252,SNPP,SNPP,n,2,284.21,2.31,N,0
-16.20082,33.83989,325.62,0.45,0.39,2026-01-07,2252,SNPP,SNPP,n,2,284.11,2.31,N,0
-21.74859,35.05946,306.01,0.39,0.36,2026-01-07,2253,SNPP,SNPP,n,2,291.84,1.05,N,2
-16.19939,33.84026,329.57,0.38,0.36,2026-01-08,1124,SNPP,SNPP,n,2,290.58,3.18,D,0
-15.74193,40.31804,335.38,0.4,0.37,2026-01-09,1105,SNPP,SNPP,n,2,295.94,6.19,D,0
-15.68122,40.28405,335.63,0.4,0.37,2026-01-09,1105,SNPP,SNPP,n,2,294.05,4.94,D,0
-15.67782,40.28348,336.21,0.4,0.37,2026-01-09,1105,SNPP,SNPP,n,2,291.13,4.94,D,0
-14.80772,40.79844,332.98,0.42,0.38,2026-01-09,1105,SNPP,SNPP,n,2,296.02,2.63,D,0
-10.8064,40.43267,345.25,0.49,0.49,2026-01-11,1028,SNPP,SNPP,n,2,294.46,5.8,D,0
-16.19423,33.83975,297.49,0.46,0.39,2026-01-11,2317,SNPP,SNPP,n,2,272.01,0.77,N,0
-16.19786,33.83921,301.9,0.46,0.39,2026-01-11,2317,SNPP,SNPP,n,2,272.01,1.36,N,0
-16.12169,33.76091,298.93,0.4,0.37,2026-01-12,2258,SNPP,SNPP,n,2,268.92,0.81,N,2
-16.12232,33.7647,300.32,0.4,0.37,2026-01-12,2258,SNPP,SNPP,n,2,270.83,1.54,N,2
-16.19452,33.84113,300.72,0.4,0.37,2026-01-12,2258,SNPP,SNPP,n,2,275.19,1.11,N,0
-16.19515,33.84489,298.06,0.4,0.37,2026-01-12,2258,SNPP,SNPP,n,2,274.9,0.83,N,0
-16.19792,33.84052,312.05,0.4,0.37,2026-01-12,2258,SNPP,SNPP,n,2,276.73,1.57,N,0
-16.20131,33.8399,314.97,0.4,0.37,2026-01-12,2258,SNPP,SNPP,n,2,277.77,1.57,N,0
-19.50989,35.3099,333.18,0.41,0.37,2026-01-13,1129,SNPP,SNPP,n,2,298.75,10.88,D,0
-19.27356,35.51334,330.57,0.42,0.38,2026-01-13,1129,SNPP,SNPP,n,2,295.65,1.88,D,0
-19.01612,35.6917,339.9,0.43,0.38,2026-01-13,1129,SNPP,SNPP,n,2,299.2,5.53,D,0
-18.85588,35.82768,332.53,0.44,0.38,2026-01-13,1129,SNPP,SNPP,n,2,300,2.78,D,0
-18.85623,35.82832,331.25,0.44,0.38,2026-01-13,1129,SNPP,SNPP,n,2,299.68,2.11,D,0
-18.76291,35.32661,330.43,0.42,0.38,2026-01-13,1129,SNPP,SNPP,n,2,299.4,2.28,D,0
-18.32944,35.71794,333.51,0.44,0.38,2026-01-13,1129,SNPP,SNPP,n,2,299.42,2.4,D,0
-17.99997,36.69021,330.63,0.49,0.4,2026-01-13,1129,SNPP,SNPP,n,2,298.66,3.27,D,0
-18.06507,35.98232,330.52,0.45,0.39,2026-01-13,1130,SNPP,SNPP,n,2,297.63,5.25,D,0
-18.08603,34.48724,335.86,0.4,0.37,2026-01-13,1130,SNPP,SNPP,n,2,299.59,3.37,D,0
-17.55059,36.82393,340.77,0.5,0.41,2026-01-13,1130,SNPP,SNPP,n,2,295.92,4.48,D,0
-17.05529,38.50039,331.84,0.42,0.45,2026-01-13,1130,SNPP,SNPP,n,2,294.53,4.18,D,0
-16.84256,38.52582,330.48,0.43,0.46,2026-01-13,1130,SNPP,SNPP,n,2,293.9,1.49,D,0
-10.5914,40.4915,353.87,0.37,0.58,2026-01-13,1131,SNPP,SNPP,n,2,284.3,11.47,D,0
-10.59076,40.4949,357.31,0.37,0.58,2026-01-13,1131,SNPP,SNPP,l,2,283.22,11.47,D,0
-15.47462,39.25113,330.16,0.42,0.38,2026-01-14,1111,SNPP,SNPP,n,2,296.08,1.11,D,0
-18.8291,35.6833,337.6,0.49,0.49,2026-01-15,1052,SNPP,SNPP,n,2,292.52,5.58,D,0
-13.43913,36.60933,330.4,0.56,0.43,2026-01-15,1053,SNPP,SNPP,n,2,296.12,5.37,D,0
-11.17879,40.46899,333.57,0.38,0.36,2026-01-15,1054,SNPP,SNPP,n,2,300.36,3.06,D,0
-10.85419,40.44954,336.24,0.38,0.36,2026-01-15,1054,SNPP,SNPP,n,2,297.25,3.42,D,0
-15.08042,39.79432,333.06,0.49,0.48,2026-01-16,1034,SNPP,SNPP,n,2,296.46,4.69,D,0
-14.82111,40.29644,340.93,0.45,0.47,2026-01-16,1034,SNPP,SNPP,n,2,297.84,5.76,D,0
-11.14346,39.45306,333.25,0.45,0.47,2026-01-16,1035,SNPP,SNPP,n,2,294.54,4.65,D,0
-10.6681,40.51051,351.2,0.38,0.43,2026-01-16,1035,SNPP,SNPP,n,2,299.54,22.27,D,0
-10.73889,40.46252,331.12,0.4,0.6,2026-01-17,1016,SNPP,SNPP,n,2,290.36,2.65,D,0
-12.59506,35.06689,299.49,0.39,0.36,2026-01-17,2303,SNPP,SNPP,n,2,283.88,0.28,N,0
-16.50999,37.15584,332.04,0.45,0.47,2026-01-18,1136,SNPP,SNPP,n,2,291.53,1.84,D,0
-15.72837,37.47231,339.93,0.48,0.48,2026-01-18,1136,SNPP,SNPP,n,2,296.68,9.15,D,0
-10.96583,39.90784,307.31,0.38,0.36,2026-01-18,2244,SNPP,SNPP,n,2,292.97,0.98,N,0
-13.35341,35.46025,297.59,0.49,0.4,2026-01-18,2245,SNPP,SNPP,n,2,270.59,0.63,N,0
-13.35451,35.46249,319.17,0.49,0.4,2026-01-18,2245,SNPP,SNPP,n,2,271.3,2.31,N,0
-13.35823,35.4618,310.45,0.49,0.4,2026-01-18,2245,SNPP,SNPP,n,2,270.55,1.72,N,0
-15.88797,33.02354,303.45,0.41,0.45,2026-01-18,2246,SNPP,SNPP,n,2,288.64,0.53,N,2
-16.11875,33.75972,313.53,0.55,0.43,2026-01-18,2246,SNPP,SNPP,n,2,287.34,1.68,N,2
-16.1197,33.76497,306.3,0.55,0.43,2026-01-18,2246,SNPP,SNPP,n,2,286.44,1.68,N,2
-16.12363,33.76417,307.3,0.55,0.43,2026-01-18,2246,SNPP,SNPP,n,2,287.57,3.64,N,2
-16.19436,33.8412,308.54,0.55,0.42,2026-01-18,2246,SNPP,SNPP,n,2,281.78,1.96,N,0
-16.19827,33.8404,314.49,0.55,0.42,2026-01-18,2246,SNPP,SNPP,n,2,280.63,1.96,N,0
-16.20218,33.8396,301.33,0.55,0.42,2026-01-18,2246,SNPP,SNPP,n,2,276.1,0.84,N,0
-16.1971,33.83788,306.97,0.55,0.42,2026-01-18,2246,SNPP,SNPP,n,2,279.87,2.03,N,0
-16.19805,33.84302,306.28,0.55,0.42,2026-01-18,2246,SNPP,SNPP,n,2,278.53,0.77,N,0
-16.20196,33.84223,300.76,0.55,0.42,2026-01-18,2246,SNPP,SNPP,n,2,274.6,0.77,N,0
-18.43578,35.84137,331.84,0.38,0.36,2026-01-19,1117,SNPP,SNPP,n,2,293.15,2.24,D,0
-18.02561,36.69126,338.34,0.39,0.36,2026-01-19,1117,SNPP,SNPP,n,2,288.35,28.12,D,0
-18.02618,36.6876,331.59,0.39,0.36,2026-01-19,1117,SNPP,SNPP,n,2,291.37,28.12,D,0
-17.64013,35.61107,333.51,0.39,0.36,2026-01-19,1117,SNPP,SNPP,n,2,296.38,4.61,D,0
-16.57294,39.61358,337.58,0.49,0.41,2026-01-19,1117,SNPP,SNPP,n,2,299.51,6.67,D,0
-17.19897,35.55643,331.67,0.38,0.36,2026-01-19,1117,SNPP,SNPP,n,2,299.27,2.01,D,0
-15.71184,40.25655,330.67,0.55,0.43,2026-01-19,1118,SNPP,SNPP,n,2,300.27,3.9,D,0
-15.45802,39.34426,330.77,0.49,0.41,2026-01-19,1118,SNPP,SNPP,l,2,302.58,2.91,D,0
-15.42194,39.17265,345.65,0.49,0.4,2026-01-19,1118,SNPP,SNPP,n,2,304.87,9.48,D,0
-15.28717,39.16911,334.5,0.49,0.4,2026-01-19,1118,SNPP,SNPP,l,2,306.55,1.89,D,0
-15.55179,37.5092,333.57,0.41,0.37,2026-01-19,1118,SNPP,SNPP,n,2,300.26,4.12,D,0
-16.11881,33.76163,330.25,0.41,0.37,2026-01-19,1118,SNPP,SNPP,l,2,293.65,6.69,D,2
-15.08815,39.82748,335.55,0.53,0.42,2026-01-19,1118,SNPP,SNPP,n,2,301.01,5.66,D,0
-14.93327,39.796,341.46,0.53,0.42,2026-01-19,1118,SNPP,SNPP,n,2,305.47,3.67,D,0
-15.285,37.5666,332.9,0.42,0.37,2026-01-19,1118,SNPP,SNPP,l,2,305.89,1.45,D,0
-14.99308,38.817,336.99,0.47,0.4,2026-01-19,1118,SNPP,SNPP,l,2,307.91,5.49,D,0
-14.63545,38.83374,334.91,0.48,0.4,2026-01-19,1118,SNPP,SNPP,l,2,306.63,3.04,D,0
-14.5007,38.92166,332.17,0.48,0.4,2026-01-19,1118,SNPP,SNPP,l,2,304.08,1.82,D,0
-14.12749,37.86924,331.8,0.44,0.38,2026-01-19,1118,SNPP,SNPP,l,2,303.01,3.04,D,0
-13.03891,40.27131,334.13,0.4,0.44,2026-01-19,1118,SNPP,SNPP,n,2,299.67,2.01,D,0
-12.40129,34.97974,339.02,0.38,0.36,2026-01-19,1119,SNPP,SNPP,n,2,303.99,4.18,D,0
-18.01123,36.68971,342.55,0.44,0.46,2026-01-19,2227,SNPP,SNPP,n,2,278.77,22.24,N,0
-16.49446,39.70079,334.14,0.39,0.36,2026-01-20,1059,SNPP,SNPP,l,2,293.46,5.37,D,0
-16.49501,39.69715,348.67,0.39,0.36,2026-01-20,1059,SNPP,SNPP,l,2,295.83,10.14,D,0
-10.84369,40.45004,339.09,0.4,0.37,2026-01-20,1100,SNPP,SNPP,n,2,308.03,20.37,D,0
-10.94006,40.4141,334.67,0.4,0.37,2026-01-20,1100,SNPP,SNPP,n,2,302.89,10.24,D,0
-10.94013,40.36955,335.31,0.39,0.37,2026-01-20,1100,SNPP,SNPP,n,2,303.04,2.86,D,0
-10.87294,40.48892,337.62,0.4,0.37,2026-01-20,1100,SNPP,SNPP,n,2,304,3.02,D,0
-10.81499,40.4566,331.2,0.4,0.37,2026-01-20,1100,SNPP,SNPP,l,2,305.17,2.11,D,0
-10.76331,40.40325,336.59,0.4,0.37,2026-01-20,1100,SNPP,SNPP,n,2,305.73,4.78,D,0
-10.75994,40.40269,337.89,0.4,0.37,2026-01-20,1100,SNPP,SNPP,n,2,302.36,4.78,D,0
-13.65626,39.51707,334.7,0.39,0.44,2026-01-21,1040,SNPP,SNPP,n,2,296.11,6.31,D,0
-13.65618,39.51653,343.41,0.39,0.44,2026-01-21,1040,SNPP,SNPP,n,2,296.26,4.69,D,0
-13.62936,39.50203,328.78,0.39,0.44,2026-01-21,1040,SNPP,SNPP,l,2,301.9,4.71,D,0
-10.67626,40.53997,330.5,0.47,0.4,2026-01-21,1041,SNPP,SNPP,l,2,300.75,6.86,D,0
-10.67536,40.19946,330.45,0.49,0.4,2026-01-21,1041,SNPP,SNPP,l,2,301.1,6.99,D,0
-22.55137,35.40656,333.36,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,289.99,1.99,D,0
-22.21479,35.28054,335.6,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,290.83,3.51,D,0
-22.13532,35.2426,335.35,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,290.83,2.29,D,0
-22.11086,35.25694,332.85,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,291.61,1.98,D,0
-22.10992,35.23638,336.85,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,291.13,4.01,D,0
-22.09883,35.21342,337.14,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,289.65,2.74,D,0
-22.06344,35.22866,330.83,0.33,0.55,2026-01-22,1200,SNPP,SNPP,n,2,291.34,1.31,D,0
-21.77577,35.24979,331.18,0.34,0.56,2026-01-22,1200,SNPP,SNPP,n,2,292.47,2.06,D,0
-21.43033,35.08785,331.17,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.51,2.07,D,0
-21.42901,35.08846,331.78,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.34,1.81,D,0
-21.41814,35.08913,331.03,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.07,2.95,D,0
-21.41369,35.08479,367,0.33,0.56,2026-01-22,1200,SNPP,SNPP,h,2,291.56,4.93,D,0
-21.41436,35.08161,336.68,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,289.45,4.93,D,0
-21.40243,35.11263,367,0.34,0.56,2026-01-22,1200,SNPP,SNPP,h,2,291.44,13.46,D,0
-21.40036,35.12241,340.57,0.34,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.31,3.16,D,0
-21.40859,35.08353,348.78,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.72,4.93,D,0
-21.39287,35.10698,337.66,0.34,0.56,2026-01-22,1200,SNPP,SNPP,n,2,289.57,3.46,D,0
-21.38606,35.08848,331.35,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.53,4.25,D,0
-21.38675,35.08524,342.16,0.33,0.56,2026-01-22,1200,SNPP,SNPP,n,2,290.57,4.4,D,0
-15.88749,33.02393,305.72,0.39,0.36,2026-01-22,2311,SNPP,SNPP,n,2,290.35,0.44,N,2
-16.11895,33.75866,316.78,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,293.17,1.68,N,2
-16.11952,33.76242,311.64,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,292.8,1.68,N,2
-16.12292,33.76188,309.06,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,292.59,1.92,N,2
-16.12348,33.76562,305.67,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,292.02,1.21,N,2
-16.12745,33.76883,305.31,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,291.13,1.21,N,2
-16.13373,33.71777,309.64,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,292.87,1.26,N,2
-16.13429,33.72152,305.07,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,291.42,1.26,N,2
-16.19446,33.84309,313.93,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,291.4,2.05,N,0
-16.1973,33.83877,311.53,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,291.56,1.05,N,0
-16.19787,33.84255,304.69,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,291.07,1.05,N,0
-16.20071,33.83823,311.22,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,290.97,1.05,N,0
-16.20128,33.84201,310.2,0.4,0.37,2026-01-22,2311,SNPP,SNPP,n,2,290.79,1.05,N,0
-16.63799,33.07092,302.36,0.39,0.36,2026-01-22,2311,SNPP,SNPP,n,2,288.23,0.53,N,0
-21.64833,35.47654,312.31,0.53,0.42,2026-01-22,2312,SNPP,SNPP,n,2,290.05,2.04,N,0
-22.89017,35.48423,331.37,0.52,0.42,2026-01-23,1141,SNPP,SNPP,n,2,294.77,3.06,D,0
-22.63509,35.46509,345.37,0.52,0.42,2026-01-23,1141,SNPP,SNPP,n,2,291.45,11.32,D,0
-22.56306,35.40214,335.7,0.52,0.42,2026-01-23,1141,SNPP,SNPP,n,2,289.25,2.82,D,0
-22.24042,35.44881,330.29,0.53,0.42,2026-01-23,1141,SNPP,SNPP,n,2,292.41,3.86,D,0
