latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-16.79536,34.51719,346.64,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.78,8.21,D
-16.79503,34.50568,333.28,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.54,1.29,D
-16.60454,35.51603,335.24,0.45,0.39,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,302.38,3.63,D
-16.69767,34.82116,344.48,0.42,0.38,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.17,5.73,D
-16.8952,33.37455,336.14,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,304.61,3.02,D
-16.89186,33.37399,331.27,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,305.81,2.86,D
-16.88077,33.35716,344.6,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.16,5.85,D
-16.88134,33.35352,344.91,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307.43,3.77,D
-16.87009,33.32505,335.68,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.23,2.29,D
-16.34219,36.33751,334.98,0.49,0.4,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,298.74,18.48,D
-16.50538,35.19695,336.11,0.44,0.38,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,302.55,2.74,D
-16.49775,35.22084,333.39,0.44,0.38,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,307.29,2.43,D
-16.79512,33.38725,350.71,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.59,4.87,D
-16.79569,33.38361,335.52,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,309.03,3.52,D
-16.79626,33.37997,343.47,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,310.18,3.52,D
-16.85649,32.92779,341.56,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.25,5.73,D
-16.85316,32.92723,330.67,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,304.37,2.66,D
-16.81281,33.09893,346.55,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.94,7.8,D
-16.80891,33.10201,332.49,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,306.58,7.8,D
-16.80947,33.09838,347.42,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.51,7.8,D
-16.54729,34.67756,334.14,0.42,0.37,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,306.61,4.58,D
-16.59373,34.36758,331.78,0.41,0.37,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,305.95,1.89,D
-16.75831,33.30576,337.87,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,310.71,3.59,D
-16.75432,33.13333,344.11,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,309,4.94,D
-16.05695,36.94152,331.96,0.53,0.42,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,304.68,3.73,D
-15.99984,36.76727,334.94,0.52,0.42,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,304.68,14.84,D
-16.48976,32.96583,342.67,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.71,4.86,D
-16.48197,32.97197,336.12,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307.84,2.76,D
-16.48252,32.96835,334.59,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.67,2.76,D
-16.34581,33.51326,342.81,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,309.46,3.13,D
-16.34826,33.47596,332.08,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,307.08,5.27,D
-16.29334,33.71288,330.34,0.39,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,303.96,0.84,D
-16.44846,32.5328,332.47,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307,1.96,D
-16.26366,33.5896,339.46,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,309.82,3.23,D
-15.59206,37.46231,330.69,0.39,0.44,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,300.95,2.27,D
-16.14597,33.80135,344.42,0.4,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307.4,5.33,D
-16.14259,33.80078,340.75,0.4,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307.73,6.44,D
-16.14318,33.79706,346.87,0.4,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,310.36,6.44,D
-16.03232,34.33705,333.18,0.41,0.37,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,305.43,1.28,D
-16.06602,33.60153,333.36,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,308.28,2.1,D
-16.24843,32.38153,342.5,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,310.14,6.36,D
-15.48833,36.77459,333.12,0.53,0.42,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,302.69,3.49,D
-16.03455,32.4561,335.54,0.38,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,307.68,5.12,D
-16.06072,32.19492,336.73,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,310.5,2.75,D
-15.95237,32.17326,340.84,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,311.92,3.76,D
-15.95291,32.16967,338.87,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,313.76,3.76,D
-15.08176,37.33025,339.77,0.39,0.44,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.44,5.81,D
-14.98754,37.394,349.17,0.39,0.44,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,309.55,12.54,D
-14.98822,37.39012,342.56,0.39,0.44,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,309.21,7.29,D
-15.62394,32.50585,342.94,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,313.19,2.65,D
-15.62061,32.5053,338.28,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,311.16,3.8,D
-14.62315,38.03364,332.73,0.43,0.46,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,299.3,3.36,D
-15.45672,32.97628,334.75,0.39,0.36,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,305.66,3.34,D
-15.53597,32.46511,337.4,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307.33,2.47,D
-15.47554,32.63554,341.87,0.38,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,309.09,4.06,D
-15.34524,32.65363,337.45,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,307.79,6.78,D
-15.3458,32.65004,347.77,0.39,0.36,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.98,6.78,D
-14.38747,38.23786,331.54,0.45,0.47,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,299.13,2.64,D
-15.60364,30.58729,332.85,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.41,1.62,D
-15.60419,30.58349,331.66,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,306.56,1.89,D
-15.54657,30.38013,330.65,0.41,0.37,2026-05-05,1134,SNPP,SNPP,l,2.0NRT,304.71,2.36,D
-15.54256,30.38354,334.21,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,303.83,3.3,D
-15.43649,30.44535,336.37,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,303.62,6.17,D
-15.43704,30.44152,336.17,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,305.08,6.89,D
-15.38911,30.45771,334.26,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,303.2,2.2,D
-15.38568,30.45716,341.8,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,301.23,3.5,D
-15.11563,30.2551,341.47,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,308.88,6.84,D
-15.11618,30.25126,339.97,0.41,0.37,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,303.76,4,D
-12.57989,40.20038,339.92,0.32,0.55,2026-05-05,1134,SNPP,SNPP,n,2.0NRT,297.57,4.99,D
-16.19373,37.30529,302.18,0.44,0.38,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,291.24,0.44,N
-16.1926,37.3073,301.67,0.44,0.38,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,291.62,0.56,N
-16.11901,33.75827,308.44,0.46,0.47,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,297.1,2.26,N
-16.11984,33.76262,313.56,0.46,0.47,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,298.07,2.26,N
-16.12501,33.76609,307.25,0.46,0.47,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,297,2.55,N
-16.19297,33.84089,313.34,0.45,0.47,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,297.01,2.41,N
-16.19727,33.83995,310.17,0.45,0.47,2026-05-05,2242,SNPP,SNPP,n,2.0NRT,297.39,3.64,N
-24.64887,34.59175,330.93,0.53,0.42,2026-05-06,1110,SNPP,SNPP,n,2.0NRT,294.55,2.77,D
-22.5306,35.43717,330.25,0.46,0.39,2026-05-06,1110,SNPP,SNPP,n,2.0NRT,301.45,2.77,D
-17.05931,34.51044,334.64,0.44,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.9,1.83,D
-21.86986,33.32269,337.17,0.38,0.44,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.85,3.3,D
-20.3293,33.96356,329.81,0.51,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,301.5,1.75,D
-19.88146,34.54397,331.85,0.47,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,303.02,4.33,D
-19.87634,33.06809,334.14,0.56,0.43,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,304.72,5.87,D
-19.43372,34.9784,330.03,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.58,1.8,D
-19.09505,35.06546,333.34,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.86,6.68,D
-18.9632,35.92781,330.5,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.13,3.39,D
-19.04172,35.0831,332.96,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,301.66,1.72,D
-19.092,34.49457,335.14,0.47,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.39,4.78,D
-18.44235,36.04548,332.61,0.4,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.23,2.28,D
-18.85254,32.75756,331.05,0.57,0.43,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,301.02,8.11,D
-18.45743,34.11176,332.92,0.48,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,300.8,5.65,D
-18.11347,36.20104,337.37,0.4,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.19,3.19,D
-18.11317,36.20092,337.52,0.4,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.36,3.35,D
-18.28884,34.77413,334.24,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.63,2.99,D
-18.28526,34.77359,334.26,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.19,2.99,D
-18.30757,34.50526,335.18,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.2,4.06,D
-17.84566,36.95355,342.34,0.39,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,303.87,6.78,D
-18.14846,34.47822,330.4,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.21,2.5,D
-18.07823,34.714,330.69,0.45,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,304.53,2.41,D
-18.07465,34.71348,331.65,0.45,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,305.02,2.75,D
-17.93705,35.10873,338.75,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.25,5.12,D
-17.9504,35.01465,339.1,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,303.8,3.25,D
-17.91493,35.16347,341.86,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.41,3.89,D
-17.91142,35.16293,349.99,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.9,11.23,D
-17.90831,34.92841,339.76,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.12,5.33,D
-17.83726,35.28332,331.85,0.42,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.76,2.73,D
-17.44436,37.68493,333.28,0.38,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.23,4.18,D
-17.44492,37.6813,333.84,0.38,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.09,2.46,D
-17.67972,35.45953,333.8,0.42,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,301.85,3.28,D
-17.67838,35.45956,333.15,0.42,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.05,3.7,D
-17.51543,36.26773,332.67,0.4,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304,1.39,D
-17.70898,34.91734,345.19,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,311.36,22.83,D
-17.70545,34.91677,345.97,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,309.76,22.83,D
-17.70192,34.91621,334.67,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,305.25,6.88,D
-17.69245,34.90634,335.05,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.4,2.32,D
-17.73189,34.51414,339.03,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305,3.11,D
-17.16453,38.26119,331.92,0.39,0.36,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,305.6,3.98,D
-17.1368,37.83355,341.02,0.39,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,303.99,3.67,D
-17.48741,35.34524,345.78,0.42,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.02,5.63,D
-17.53454,34.93382,333.1,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.92,1.29,D
-17.10078,37.32181,333.65,0.38,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.49,2.73,D
-17.54748,34.20586,344.21,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.48,6.1,D
-17.54807,34.20149,345.29,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.63,7.68,D
-17.54384,34.20531,347.2,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.41,6.1,D
-17.44153,34.90294,336.23,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.5,2.2,D
-17.43687,34.91059,332.21,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,305.37,4.16,D
-17.438,34.9024,335.96,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306,3.86,D
-17.43334,34.91004,341.49,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.59,4.16,D
-17.43802,34.90371,335.11,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,307.18,4.98,D
-17.43333,34.91134,334.55,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,305.19,3.74,D
-17.43391,34.90726,336.99,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.39,3.74,D
-17.41338,34.92496,346.25,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.46,4.08,D
-17.36698,34.92205,346.72,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,309.35,8.91,D
-17.37096,34.89352,347.56,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.15,6.02,D
-17.37153,34.88944,335.49,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306.76,6.02,D
-17.368,34.8889,333.48,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,307.05,4.41,D
-17.48801,34.01373,347.38,0.47,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.42,9.62,D
-17.50545,33.79901,337.45,0.48,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.94,7.86,D
-17.466,34.03794,342.43,0.47,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.16,6.07,D
-17.46232,34.0374,339.62,0.47,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.69,5.48,D
-17.28812,34.89804,335.77,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.71,3.13,D
-16.88226,37.00698,335.07,0.38,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.82,3.71,D
-17.12692,35.3476,339.27,0.42,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.5,3.23,D
-17.26789,34.32304,346.3,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,309.27,4.52,D
-17.26428,34.32249,339.46,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.54,4.52,D
-17.15668,34.91186,342.14,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.25,5.02,D
-17.17712,34.73974,339.47,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.13,4.41,D
-17.05988,35.42129,333.78,0.41,0.37,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,304.74,3.16,D
-17.05907,35.37716,351.1,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,315.95,24.6,D
-17.05963,35.37324,334.42,0.41,0.37,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,308.7,24.6,D
-17.05562,35.37663,352.5,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.26,13.98,D
-17.12626,34.81996,335.09,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.23,3.02,D
-17.12688,34.82047,333.66,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.63,2.31,D
-17.15495,34.49392,334.46,0.45,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,308.45,3.61,D
-16.92828,36.02151,335.93,0.4,0.37,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,310.93,3.88,D
-17.13011,34.61875,346.61,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.34,6.87,D
-17.05773,34.61623,331.33,0.44,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306.3,1.6,D
-17.06335,34.54874,336.33,0.44,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,309.16,4.68,D
-17.05779,34.50934,335.54,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.77,1.67,D
-16.99067,34.86685,333.43,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.21,1.45,D
-16.33507,39.01331,343.77,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,302.89,4.22,D
-16.95562,34.91141,333.72,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306.95,5.36,D
-16.98069,34.68165,336.69,0.44,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306.98,6.34,D
-16.96166,34.79172,339.63,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.99,3.94,D
-16.94811,34.7855,335.08,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.52,2.49,D
-16.88595,34.89779,337.42,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,308.08,3.46,D
-16.8807,34.90944,333.93,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.23,2.26,D
-16.88128,34.9054,353.58,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,311.47,7.26,D
-16.88186,34.90133,344.24,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,311.33,7.26,D
-16.88244,34.89725,334.96,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,309.15,3.46,D
-16.88302,34.89317,338.12,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,309.53,3.46,D
-16.87719,34.9089,335.15,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.46,10.11,D
-16.87777,34.90486,338.49,0.43,0.38,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,312.58,7.1,D
-16.87951,34.89264,344.05,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,309.64,4.73,D
-16.87426,34.9043,344.4,0.43,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,310.08,7.1,D
-16.88308,34.50684,340.07,0.44,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.81,4.38,D
-16.86937,34.50048,334.87,0.44,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,307.17,3.05,D
-16.87214,34.45384,337.02,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.58,2.93,D
-16.86415,34.40533,336.14,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,309.66,2.11,D
-16.86234,34.40605,335.73,0.45,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,308.43,2.18,D
-16.72219,35.33439,343.01,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.73,5.9,D
-16.71818,35.33776,337.55,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,303.6,4.05,D
-16.69635,35.34235,336.58,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.72,4.41,D
-16.69691,35.33846,335.77,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.51,2.01,D
-16.78612,34.66246,336.68,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.84,1.94,D
-16.67808,35.37129,338.65,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,303.34,6.73,D
-16.67732,35.3275,341.62,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.46,15.24,D
-16.67788,35.32361,343.01,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.43,15.24,D
-16.67097,35.32254,336.9,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.12,6.22,D
-16.75701,34.39084,335.65,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.7,2.87,D
-16.74688,34.43656,337.14,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.3,3.71,D
-16.74324,34.35862,338.56,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.07,4.09,D
-16.38919,36.37455,342.02,0.39,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.27,8.39,D
-16.79407,33.43809,335.28,0.5,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,308.55,5.22,D
-16.8336,33.07767,337.87,0.52,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.56,6.2,D
-16.67982,34.20573,336.99,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,309.81,3.07,D
-16.82976,33.07709,332.5,0.52,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306.87,2.63,D
-16.7203,33.87825,336.59,0.47,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.53,3.64,D
-16.51916,35.31126,336.48,0.41,0.37,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.47,2.91,D
-16.72102,33.87972,333.24,0.47,0.4,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,306.06,2.25,D
-16.83213,33.07478,338.69,0.52,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,308.62,4.21,D
-16.65775,34.22538,336.07,0.45,0.39,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,309.86,6.39,D
-16.59324,34.6308,333.57,0.44,0.38,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.07,2.52,D
-16.61994,34.25895,347.65,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.41,8.92,D
-16.58656,34.18043,336.47,0.46,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,304.78,3.88,D
-16.12018,36.59256,331.64,0.39,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,299.21,5.18,D
-16.58315,33.2625,339.11,0.5,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,311.33,6.63,D
-16.58379,33.25761,339.01,0.5,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,313.66,4.99,D
-16.58002,33.2569,337.47,0.5,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,311.38,4.99,D
-16.58064,33.2521,342.9,0.5,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,311.9,4.99,D
-16.58127,33.24732,342.43,0.5,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,312.51,6.76,D
-16.5841,33.25981,347.28,0.5,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,313.58,8.22,D
-16.581,33.25425,345.91,0.5,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,311.9,8.22,D
-16.58165,33.24947,346.48,0.5,0.41,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,312.64,9.02,D
-16.47847,33.16362,336.65,0.51,0.41,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,310.69,3.86,D
-15.94524,36.63769,333,0.39,0.36,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,297.21,2.55,D
-16.36192,33.59879,334.15,0.48,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.75,3.29,D
-16.42268,32.69156,334.74,0.54,0.42,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.67,5.61,D
-16.44653,32.29718,333.02,0.57,0.43,2026-05-06,1113,SNPP,SNPP,l,2.0NRT,307.74,1.94,D
-16.44322,32.29124,345.1,0.57,0.43,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,310.9,7.32,D
-16.1662,34.18785,333.61,0.45,0.39,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.6,3.03,D
-16.33347,32.73495,332.47,0.53,0.42,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,307.36,2.91,D
-16.32957,32.73441,337.94,0.53,0.42,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,305.91,4.17,D
-16.32999,32.73257,338.39,0.53,0.42,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.58,6.52,D
-16.20005,33.65146,335.25,0.48,0.4,2026-05-06,1113,SNPP,SNPP,n,2.0NRT,306.85,2.8,D
